Rank: 0 World size: 1 ZeRO stage: 0
GPU detected — training on GPU.
+-----------------------+----------------------------------------------------+
| Parameter             | Value                                              |
+-----------------------+----------------------------------------------------+
| train data pattern    | data/.tinyshakespeare/tiny_shakespeare_train.bin   |
| val data pattern      | data/.tinyshakespeare/tiny_shakespeare_val.bin     |
| output log dir        | NULL                                               |
| checkpoint_every      | 0                                                  |
| resume                | 0                                                  |
| micro batch size B    | 16                                                 |
| sequence length T     | 1024                                               |
| total batch size      | 524288                                             |
| LR scheduler          | cosine                                             |
| learning rate (LR)    | 0.0018                                             |
| warmup iterations     | 40                                                 |
| final LR fraction     | 0.0                                                |
| weight decay          | 0.1                                                |
| max_steps             | 150                                                |
| val_loss_every        | 25                                                 |
| val_max_steps         | 20                                                 |
| sample_every          | 0                                                  |
| genT                  | 64                                                 |
| overfit_single_batch  | 0                                                  |
+-----------------------+----------------------------------------------------+
Model Summary:
--------------------------------
Model Name: GPT-2
Model Magic Number: 20240520
Model Config:
--------------------------------
Max Sequence Length: 1024
Vocab Size: 50257
Number of Layers: 12
Number of Heads: 12
Number of Channels: 768
Padded Vocab Size: 50304
--------------------------------
Number of Parameters: 124475904
--------------------------------
Number of Activations: 0
--------------------------------
Number of Gradients: 124475904
--------------------------------
+-----------------------+----------------------------------------------------+
| weight init method    | d12                                                |
| max_sequence_length T | 1024                                               |
| vocab_size V          | 50257                                              |
| padded_vocab_size Vp  | 50304                                              |
| num_layers L          | 12                                                 |
| num_heads NH          | 12                                                 |
| channels C            | 768                                                |
| num_parameters        | 124475904                                          |
+-----------------------+----------------------------------------------------+
Loaded train tokens from data/.tinyshakespeare/tiny_shakespeare_train.bin
Number of tokens: 305260
Loaded val tokens from data/.tinyshakespeare/tiny_shakespeare_val.bin
Number of tokens: 32768
Loaded tokenizer from gpt2_tokenizer.bin
batch_size B=16 * seq_len T=1024 * num_processes=1 and total_batch_size=524288
=> setting grad_accum_steps=32
+-----------------------+----------------------------------------------------+
| train_num_batches     | 150                                                |
| val_num_batches       | 2                                                  |
| num_processes         | 1                                                  |
| zero_stage            | 0                                                  |
+-----------------------+----------------------------------------------------+
Number of Activations: 6590349312
Number of Activation Gradients: 2746269696
val loss 11.007517
step 1/150 | loss 10.990254 (nanz)| norm 21.4872 (nanz)| lr 4.5e-05 | 6721.71 ms | n/a fp32 MFU | 77999 tok/s
step 2/150 | loss 9.854277 (nanz)| norm 8.8900 (nanz)| lr 9e-05 | 6747.83 ms | n/a fp32 MFU | 77697 tok/s
step 3/150 | loss 9.429038 (nanz)| norm 4.3428 (nanz)| lr 0.00013500001 | 6772.47 ms | n/a fp32 MFU | 77552 tok/s
step 4/150 | loss 9.504433 (nanz)| norm 6.9900 (nanz)| lr 0.00018 | 6818.29 ms | n/a fp32 MFU | 77322 tok/s
step 5/150 | loss 9.029082 (nanz)| norm 2.8551 (nanz)| lr 0.000225 | 6845.65 ms | n/a fp32 MFU | 77124 tok/s
step 6/150 | loss 8.917255 (nanz)| norm 6.0691 (nanz)| lr 0.00027000002 | 6831.33 ms | n/a fp32 MFU | 77041 tok/s
step 7/150 | loss 8.539804 (nanz)| norm 2.7398 (nanz)| lr 0.000315 | 6780.09 ms | n/a fp32 MFU | 77095 tok/s
step 8/150 | loss 8.292565 (nanz)| norm 7.2526 (nanz)| lr 0.00036 | 6819.02 ms | n/a fp32 MFU | 77060 tok/s
step 9/150 | loss 7.958435 (nanz)| norm 2.4375 (nanz)| lr 0.000405 | 6831.54 ms | n/a fp32 MFU | 77013 tok/s
step 10/150 | loss 7.624506 (nanz)| norm 1.7208 (nanz)| lr 0.00045 | 6842.82 ms | n/a fp32 MFU | 76960 tok/s
step 11/150 | loss 7.304309 (nanz)| norm 1.7812 (nanz)| lr 0.000495 | 6862.66 ms | n/a fp32 MFU | 76890 tok/s
step 12/150 | loss 6.986063 (nanz)| norm 1.4527 (nanz)| lr 0.00054000004 | 6887.57 ms | n/a fp32 MFU | 76801 tok/s
step 13/150 | loss 6.738192 (nanz)| norm 1.7140 (nanz)| lr 0.000585 | 6890.54 ms | n/a fp32 MFU | 76723 tok/s
step 14/150 | loss 6.479393 (nanz)| norm 1.4867 (nanz)| lr 0.00063 | 6902.85 ms | n/a fp32 MFU | 76644 tok/s
step 15/150 | loss 6.297674 (nanz)| norm 1.0962 (nanz)| lr 0.00067499996 | 6901.84 ms | n/a fp32 MFU | 76578 tok/s
step 16/150 | loss 6.297053 (nanz)| norm 2.2691 (nanz)| lr 0.00072 | 6890.10 ms | n/a fp32 MFU | 76532 tok/s
step 17/150 | loss 6.206061 (nanz)| norm 3.1570 (nanz)| lr 0.000765 | 6907.10 ms | n/a fp32 MFU | 76476 tok/s
